customer_id,first_name,last_name,email,signup_date,region,city,state,zipcode,channel,acquisition_cost,is_active,churned_date
CUST_02040,Richard,Miller,richard.miller5837@outlook.com,2024-08-21,North,Chicago,IL,60968,Paid,18.12,1,
CUST_02041,Matthew,Hernandez,matthew.hernandez774@icloud.com,2023-08-22,South,Atlanta,GA,30738,Organic,0.0,1,
CUST_02042,William,Taylor,william.taylor8108@gmail.com,2023-04-30,North,Chicago,IL,61198,Email,3.15,1,
CUST_02043,Sarah,Thomas,sarah.thomas3576@icloud.com,2024-11-28,East,Boston,MA,2543,Paid,25.38,1,
CUST_02044,Sarah,Jackson,sarah.jackson8965@icloud.com,2024-10-07,North,Chicago,IL,60808,Organic,0.0,1,
CUST_02045,Michael,Anderson,michael.anderson7515@yahoo.com,2023-08-17,South,Atlanta,GA,30393,Social,9.86,1,
CUST_02046,Jennifer,Garcia,jennifer.garcia5148@icloud.com,2023-11-06,South,Houston,TX,77305,Paid,19.92,0,2023-12-09
CUST_02047,Amanda,Jackson,amanda.jackson9462@gmail.com,2024-12-23,East,Boston,MA,2902,Paid,15.12,1,
CUST_02048,Laura,Lopez,laura.lopez996@gmail.com,2024-08-25,South,Houston,TX,77680,Paid,23.39,1,
CUST_02049,Linda,Garcia,linda.garcia1111@yahoo.com,2024-06-07,East,New York,NY,10405,Organic,0.0,1,
CUST_02050,Thomas,Miller,thomas.miller6679@outlook.com,2023-11-12,North,Chicago,IL,60610,Paid,25.66,0,2023-12-14
CUST_02051,Susan,Johnson,susan.johnson3116@outlook.com,2023-11-08,East,Boston,MA,2353,Paid,17.67,1,
CUST_02052,Susan,Lopez,susan.lopez8425@icloud.com,2023-03-02,West,Los Angeles,CA,90635,Social,10.92,0,2023-04-14
CUST_02053,Charles,Johnson,charles.johnson7466@yahoo.com,2024-09-10,South,Houston,TX,77692,Paid,24.3,1,
CUST_02054,Richard,Wilson,richard.wilson8322@outlook.com,2023-03-06,North,Chicago,IL,61366,Organic,0.0,1,
CUST_02055,Elizabeth,Rodriguez,elizabeth.rodriguez3623@yahoo.com,2023-01-08,North,Chicago,IL,60958,Organic,0.0,1,
CUST_02056,Matthew,Martin,matthew.martin3908@yahoo.com,2024-09-11,South,Houston,TX,77104,Paid,25.6,1,
CUST_02057,Mark,Brown,mark.brown3909@icloud.com,2024-12-16,North,Chicago,IL,60674,Organic,0.0,1,
CUST_02058,Mark,Taylor,mark.taylor8886@gmail.com,2024-10-01,North,Minneapolis,MN,56130,Email,2.94,1,
CUST_02059,Mary,Moore,mary.moore4918@yahoo.com,2024-02-04,North,Chicago,IL,60663,Social,12.91,0,2024-07-30
CUST_02060,Joseph,Taylor,joseph.taylor4919@outlook.com,2024-02-20,East,Boston,MA,2164,Email,2.78,0,2024-03-23
CUST_02061,Sarah,Martinez,sarah.martinez9526@icloud.com,2023-12-29,West,Los Angeles,CA,90441,Organic,0.0,1,
CUST_02062,Richard,Taylor,richard.taylor7227@gmail.com,2023-11-18,North,Minneapolis,MN,55448,Email,3.36,1,
CUST_02063,Kimberly,Anderson,kimberly.anderson8561@icloud.com,2024-03-25,West,Los Angeles,CA,90842,Paid,20.29,1,
CUST_02064,Steven,Hernandez,steven.hernandez612@yahoo.com,2023-12-27,North,Minneapolis,MN,55917,Organic,0.0,1,
CUST_02065,John,Jones,john.jones5723@icloud.com,2024-05-28,North,Minneapolis,MN,55677,Organic,0.0,0,2024-07-18
CUST_02066,Matthew,Rodriguez,matthew.rodriguez4903@outlook.com,2024-12-01,South,Atlanta,GA,30422,Email,2.5,1,
CUST_02067,Richard,Lopez,richard.lopez9416@gmail.com,2024-12-30,North,Chicago,IL,60994,Organic,0.0,1,
CUST_02068,William,Johnson,william.johnson8507@gmail.com,2023-04-14,South,Houston,TX,77384,Paid,13.97,1,
CUST_02069,Nancy,Johnson,nancy.johnson4769@icloud.com,2023-12-10,South,Houston,TX,77150,Organic,0.0,0,2024-06-20
CUST_02070,Steven,Williams,steven.williams6613@gmail.com,2023-07-29,South,Houston,TX,77396,Organic,0.0,1,
CUST_02071,Lisa,Hernandez,lisa.hernandez7981@icloud.com,2023-11-28,North,Chicago,IL,60626,Email,3.22,1,
CUST_02072,William,Smith,william.smith3172@gmail.com,2023-11-04,West,Los Angeles,CA,90763,Organic,0.0,1,
CUST_02073,Patricia,Anderson,patricia.anderson9025@outlook.com,2023-07-23,North,Minneapolis,MN,55576,Paid,21.75,1,
CUST_02074,Sarah,Lopez,sarah.lopez8983@gmail.com,2024-10-07,North,Minneapolis,MN,56259,Email,2.73,1,
CUST_02075,Sarah,Moore,sarah.moore1622@outlook.com,2024-03-03,North,Chicago,IL,60891,Organic,0.0,0,2024-07-04
CUST_02076,James,Taylor,james.taylor6549@icloud.com,2024-12-08,North,Minneapolis,MN,55742,Social,11.36,1,
CUST_02077,David,Anderson,david.anderson7692@gmail.com,2023-02-20,North,Minneapolis,MN,55866,Organic,0.0,1,
CUST_02078,Matthew,Anderson,matthew.anderson6141@outlook.com,2023-04-01,East,Boston,MA,2332,Organic,0.0,1,
CUST_02079,Anthony,Williams,anthony.williams3927@yahoo.com,2023-12-17,East,Boston,MA,2148,Paid,17.27,0,2024-01-18
CUST_02080,Kimberly,Brown,kimberly.brown607@icloud.com,2023-04-16,South,Houston,TX,77597,Email,4.4,1,
CUST_02081,Susan,Thomas,susan.thomas2332@outlook.com,2023-10-17,West,Seattle,WA,98517,Organic,0.0,0,2024-03-09
CUST_02082,Amanda,Thomas,amanda.thomas2945@outlook.com,2024-12-27,East,Boston,MA,2991,Social,11.24,1,
CUST_02083,Anthony,Moore,anthony.moore2994@gmail.com,2023-08-26,South,Atlanta,GA,30671,Organic,0.0,1,
CUST_02084,Jessica,Garcia,jessica.garcia7202@outlook.com,2023-08-15,East,Boston,MA,2207,Social,12.88,0,2024-07-04
CUST_02085,Joseph,Taylor,joseph.taylor2138@icloud.com,2024-05-08,East,New York,NY,10766,Social,6.47,1,
CUST_02086,Thomas,Martin,thomas.martin5996@icloud.com,2024-03-04,East,New York,NY,10771,Paid,15.51,1,
CUST_02087,Jennifer,Jones,jennifer.jones5561@gmail.com,2024-05-13,East,New York,NY,10758,Email,2.62,1,
CUST_02088,Mary,Rodriguez,mary.rodriguez2634@outlook.com,2023-12-07,South,Atlanta,GA,30982,Paid,26.83,1,
CUST_02089,Karen,Hernandez,karen.hernandez8313@gmail.com,2024-11-10,South,Atlanta,GA,30861,Organic,0.0,1,
CUST_02090,Emily,Martinez,emily.martinez6965@icloud.com,2023-06-16,North,Chicago,IL,60811,Organic,0.0,1,
CUST_02091,Elizabeth,Jones,elizabeth.jones7528@outlook.com,2023-12-26,North,Minneapolis,MN,55974,Paid,20.15,0,2024-04-16
CUST_02092,Jennifer,Garcia,jennifer.garcia8539@outlook.com,2024-08-10,East,New York,NY,10798,Social,6.65,1,
CUST_02093,Amanda,Anderson,amanda.anderson2063@gmail.com,2024-11-22,West,Los Angeles,CA,90513,Social,7.84,1,
CUST_02094,Steven,Anderson,steven.anderson5944@outlook.com,2023-12-05,North,Minneapolis,MN,55576,Social,13.24,1,
CUST_02095,Richard,Miller,richard.miller8236@icloud.com,2024-05-03,West,Seattle,WA,98168,Paid,18.84,1,
CUST_02096,Amanda,Thomas,amanda.thomas8715@outlook.com,2023-04-03,West,Los Angeles,CA,90321,Email,4.02,1,
CUST_02097,Elizabeth,Johnson,elizabeth.johnson3087@yahoo.com,2023-07-19,West,Seattle,WA,98159,Organic,0.0,1,
CUST_02098,Robert,Miller,robert.miller9284@yahoo.com,2023-04-03,North,Minneapolis,MN,55965,Organic,0.0,1,
CUST_02099,Susan,Gonzalez,susan.gonzalez8848@icloud.com,2024-09-09,South,Atlanta,GA,31104,Email,2.89,1,
CUST_02100,Anthony,Williams,anthony.williams1116@outlook.com,2023-11-04,North,Chicago,IL,61448,Email,3.7,0,2023-12-05
CUST_02101,Mark,Gonzalez,mark.gonzalez9143@outlook.com,2024-09-06,East,New York,NY,10106,Organic,0.0,1,
CUST_02102,William,Taylor,william.taylor7574@yahoo.com,2023-03-31,South,Houston,TX,77701,Paid,24.16,1,
CUST_02103,Karen,Lopez,karen.lopez991@yahoo.com,2024-11-21,East,New York,NY,10220,Paid,13.71,1,
CUST_02104,Michael,Garcia,michael.garcia5256@outlook.com,2024-11-13,East,New York,NY,10418,Organic,0.0,1,
CUST_02105,Kimberly,Smith,kimberly.smith8244@gmail.com,2023-04-25,North,Minneapolis,MN,55880,Email,2.51,1,
CUST_02106,William,Brown,william.brown134@gmail.com,2023-02-06,West,Los Angeles,CA,90772,Paid,12.7,0,2024-05-18
CUST_02107,Michael,Davis,michael.davis3117@gmail.com,2023-03-20,West,Los Angeles,CA,90579,Organic,0.0,0,2023-04-20
CUST_02108,William,Brown,william.brown6837@outlook.com,2024-11-18,West,Seattle,WA,98603,Organic,0.0,1,
CUST_02109,Mary,Wilson,mary.wilson9082@icloud.com,2023-09-20,South,Atlanta,GA,30660,Paid,19.4,1,
CUST_02110,Mary,Jackson,mary.jackson4070@icloud.com,2024-04-16,South,Atlanta,GA,30445,Email,4.45,0,2024-05-24
CUST_02111,Michael,Wilson,michael.wilson8026@yahoo.com,2023-12-25,West,Seattle,WA,98811,Social,7.02,1,
CUST_02112,Matthew,Brown,matthew.brown7095@icloud.com,2024-10-31,North,Minneapolis,MN,55690,Organic,0.0,1,
CUST_02113,David,Martin,david.martin6671@outlook.com,2024-02-24,West,Seattle,WA,98910,Paid,15.1,1,
CUST_02114,Elizabeth,Hernandez,elizabeth.hernandez9838@gmail.com,2024-03-06,West,Seattle,WA,98748,Email,3.1,1,
CUST_02115,Kimberly,Williams,kimberly.williams8762@outlook.com,2024-12-28,East,Boston,MA,2505,Organic,0.0,1,
CUST_02116,Mark,Brown,mark.brown478@yahoo.com,2023-06-28,South,Houston,TX,77847,Paid,22.72,1,
CUST_02117,Emily,Thomas,emily.thomas7643@icloud.com,2024-11-11,East,Boston,MA,2255,Organic,0.0,1,
CUST_02118,Emily,Moore,emily.moore1706@gmail.com,2023-03-15,South,Atlanta,GA,30620,Email,4.31,1,
CUST_02119,James,Rodriguez,james.rodriguez2629@outlook.com,2024-02-11,North,Minneapolis,MN,55868,Organic,0.0,0,2024-07-11
CUST_02120,Thomas,Lopez,thomas.lopez6586@icloud.com,2024-11-28,West,Los Angeles,CA,90656,Organic,0.0,1,
CUST_02121,Patricia,Garcia,patricia.garcia4175@gmail.com,2024-07-22,South,Houston,TX,77889,Organic,0.0,1,
CUST_02122,Anthony,Davis,anthony.davis1667@outlook.com,2024-08-07,East,Boston,MA,2327,Organic,0.0,1,
CUST_02123,Jennifer,Davis,jennifer.davis6444@yahoo.com,2023-10-18,North,Minneapolis,MN,56248,Organic,0.0,1,
CUST_02124,Anthony,Garcia,anthony.garcia1150@yahoo.com,2023-12-23,South,Atlanta,GA,30887,Email,3.14,0,2024-01-22
CUST_02125,Jennifer,Wilson,jennifer.wilson5238@gmail.com,2023-12-04,North,Minneapolis,MN,55571,Organic,0.0,1,
CUST_02126,William,Moore,william.moore8187@outlook.com,2024-03-24,East,Boston,MA,2176,Email,3.57,1,
CUST_02127,Amanda,Williams,amanda.williams7319@gmail.com,2024-01-23,North,Chicago,IL,61351,Email,2.83,0,2024-05-01
CUST_02128,Karen,Johnson,karen.johnson3418@gmail.com,2023-11-19,West,Los Angeles,CA,90898,Social,12.82,1,
CUST_02129,Linda,Gonzalez,linda.gonzalez7820@icloud.com,2023-11-11,South,Houston,TX,77179,Social,8.79,1,
CUST_02130,Laura,Williams,laura.williams9194@yahoo.com,2023-10-06,North,Minneapolis,MN,55714,Social,12.86,1,
CUST_02131,Mark,Moore,mark.moore9190@outlook.com,2023-12-03,South,Houston,TX,77728,Social,12.98,1,
CUST_02132,Matthew,Rodriguez,matthew.rodriguez780@yahoo.com,2023-06-28,South,Houston,TX,77250,Paid,24.45,0,2023-11-18
CUST_02133,Michael,Williams,michael.williams1340@gmail.com,2024-11-24,North,Minneapolis,MN,55857,Social,10.75,1,
CUST_02134,Emily,Martin,emily.martin8502@outlook.com,2024-05-31,East,Boston,MA,2476,Paid,21.88,1,
CUST_02135,Mark,Garcia,mark.garcia9082@icloud.com,2023-06-11,North,Minneapolis,MN,55459,Organic,0.0,1,
CUST_02136,John,Davis,john.davis2805@gmail.com,2024-08-14,North,Minneapolis,MN,56017,Email,3.19,1,
CUST_02137,Jennifer,Martin,jennifer.martin1815@outlook.com,2024-11-16,South,Houston,TX,77033,Email,3.58,1,
CUST_02138,Mark,Thomas,mark.thomas4535@gmail.com,2023-09-23,South,Houston,TX,77421,Social,7.01,1,
CUST_02139,Richard,Garcia,richard.garcia8644@icloud.com,2023-06-29,South,Houston,TX,77410,Paid,19.83,1,
CUST_02140,Michael,Brown,michael.brown8200@icloud.com,2023-01-14,West,Seattle,WA,98236,Email,2.95,1,
CUST_02141,Laura,Thomas,laura.thomas4634@yahoo.com,2023-03-10,North,Chicago,IL,60631,Organic,0.0,1,
CUST_02142,Mary,Moore,mary.moore9929@icloud.com,2024-10-06,South,Atlanta,GA,30786,Paid,23.34,1,
CUST_02143,Karen,Moore,karen.moore25@yahoo.com,2024-12-28,South,Atlanta,GA,31135,Email,2.13,1,
CUST_02144,Patricia,Lopez,patricia.lopez24@yahoo.com,2023-03-08,North,Chicago,IL,60962,Social,6.5,1,
CUST_02145,Richard,Williams,richard.williams862@icloud.com,2024-09-25,West,Los Angeles,CA,90098,Paid,13.69,1,
CUST_02146,David,Martin,david.martin3707@gmail.com,2023-04-06,East,New York,NY,10505,Paid,21.9,1,
CUST_02147,Patricia,Wilson,patricia.wilson128@icloud.com,2024-05-23,North,Minneapolis,MN,56071,Organic,0.0,1,
CUST_02148,Linda,Gonzalez,linda.gonzalez4438@gmail.com,2024-10-01,North,Chicago,IL,61213,Paid,13.62,1,
CUST_02149,Lisa,Smith,lisa.smith7968@outlook.com,2023-12-01,South,Atlanta,GA,30669,Paid,13.73,0,2024-01-27
CUST_02150,Elizabeth,Jackson,elizabeth.jackson2032@yahoo.com,2023-01-18,West,Seattle,WA,98720,Organic,0.0,0,2023-09-30
CUST_02151,Nancy,Davis,nancy.davis4868@icloud.com,2024-05-26,South,Houston,TX,77031,Organic,0.0,1,
CUST_02152,Amanda,Taylor,amanda.taylor805@icloud.com,2024-12-29,West,Los Angeles,CA,90224,Social,12.06,1,
CUST_02153,Richard,Taylor,richard.taylor2859@outlook.com,2023-10-12,North,Minneapolis,MN,55956,Organic,0.0,0,2024-03-15
CUST_02154,Steven,Jackson,steven.jackson6542@outlook.com,2023-08-07,North,Minneapolis,MN,55836,Email,3.1,1,
CUST_02155,James,Gonzalez,james.gonzalez4204@gmail.com,2023-06-01,East,New York,NY,10508,Organic,0.0,1,
CUST_02156,Steven,Martinez,steven.martinez7693@gmail.com,2024-04-22,West,Los Angeles,CA,90485,Social,10.08,1,
CUST_02157,Linda,Moore,linda.moore9369@gmail.com,2024-05-27,North,Minneapolis,MN,55517,Social,11.57,1,
CUST_02158,Mark,Miller,mark.miller2161@icloud.com,2024-10-29,North,Chicago,IL,61461,Organic,0.0,1,
CUST_02159,Thomas,Thomas,thomas.thomas1379@icloud.com,2024-09-29,North,Chicago,IL,60980,Organic,0.0,1,
CUST_02160,William,Anderson,william.anderson6556@gmail.com,2024-11-30,North,Minneapolis,MN,56149,Organic,0.0,1,
CUST_02161,Mark,Garcia,mark.garcia3647@icloud.com,2024-11-04,North,Chicago,IL,61076,Organic,0.0,1,
CUST_02162,Mark,Moore,mark.moore4549@yahoo.com,2023-10-02,South,Houston,TX,77314,Organic,0.0,1,
CUST_02163,Anthony,Garcia,anthony.garcia6431@gmail.com,2024-04-23,South,Houston,TX,77166,Social,6.82,0,2024-06-03
CUST_02164,Michael,Hernandez,michael.hernandez8649@yahoo.com,2023-11-08,South,Houston,TX,77860,Email,2.38,0,2024-07-18
CUST_02165,Lisa,Smith,lisa.smith6979@yahoo.com,2023-11-20,North,Minneapolis,MN,56009,Organic,0.0,1,
CUST_02166,Robert,Lopez,robert.lopez2392@outlook.com,2024-12-11,East,Boston,MA,2990,Paid,22.31,1,
CUST_02167,Mary,Miller,mary.miller2360@yahoo.com,2024-08-04,South,Houston,TX,77552,Organic,0.0,1,
CUST_02168,James,Garcia,james.garcia887@outlook.com,2024-12-24,South,Atlanta,GA,30993,Social,9.02,1,
CUST_02169,Jessica,Garcia,jessica.garcia6164@icloud.com,2023-12-22,East,New York,NY,10548,Paid,25.75,0,2024-07-01
CUST_02170,Thomas,Garcia,thomas.garcia4032@icloud.com,2024-04-07,North,Chicago,IL,60708,Social,11.48,0,2024-06-10
CUST_02171,Robert,Miller,robert.miller4694@outlook.com,2024-02-22,North,Chicago,IL,61458,Social,13.44,1,
CUST_02172,Karen,Wilson,karen.wilson9397@gmail.com,2023-05-14,North,Chicago,IL,61185,Paid,17.12,1,
CUST_02173,Joseph,Davis,joseph.davis882@gmail.com,2023-09-22,North,Chicago,IL,61358,Organic,0.0,0,2023-10-22
CUST_02174,Charles,Hernandez,charles.hernandez2930@icloud.com,2024-03-30,East,New York,NY,10828,Social,8.18,0,2024-06-13
CUST_02175,Elizabeth,Lopez,elizabeth.lopez9884@outlook.com,2023-04-01,South,Houston,TX,77104,Organic,0.0,0,2024-05-21
CUST_02176,Lisa,Garcia,lisa.garcia9146@yahoo.com,2024-12-11,North,Minneapolis,MN,56009,Paid,17.93,1,
CUST_02177,Elizabeth,Anderson,elizabeth.anderson5304@gmail.com,2023-06-01,East,New York,NY,10182,Paid,16.82,1,
CUST_02178,James,Williams,james.williams1594@gmail.com,2023-08-15,North,Chicago,IL,60751,Social,6.35,1,
CUST_02179,William,Jones,william.jones9030@icloud.com,2024-10-08,North,Minneapolis,MN,56102,Paid,19.99,1,
CUST_02180,Laura,Brown,laura.brown5340@gmail.com,2023-05-03,West,Los Angeles,CA,90166,Organic,0.0,1,
CUST_02181,Lisa,Williams,lisa.williams2900@gmail.com,2024-12-02,East,New York,NY,10870,Organic,0.0,1,
CUST_02182,Joseph,Davis,joseph.davis5406@gmail.com,2024-09-08,North,Minneapolis,MN,55607,Social,12.17,1,
CUST_02183,Sarah,Johnson,sarah.johnson412@gmail.com,2023-04-03,East,New York,NY,10797,Email,4.44,1,
CUST_02184,Linda,Thomas,linda.thomas3306@outlook.com,2024-08-12,South,Atlanta,GA,31037,Email,3.76,1,
CUST_02185,Daniel,Anderson,daniel.anderson5838@gmail.com,2024-06-25,North,Minneapolis,MN,56217,Paid,19.12,0,2024-07-27
CUST_02186,Nancy,Miller,nancy.miller5912@icloud.com,2024-10-02,North,Minneapolis,MN,55638,Organic,0.0,1,
CUST_02187,Robert,Johnson,robert.johnson2500@yahoo.com,2024-11-10,South,Houston,TX,77409,Paid,20.06,1,
CUST_02188,Joseph,Garcia,joseph.garcia9007@gmail.com,2024-09-02,South,Atlanta,GA,30632,Organic,0.0,1,
CUST_02189,Thomas,Lopez,thomas.lopez7697@outlook.com,2024-05-18,North,Chicago,IL,61168,Paid,22.84,1,
CUST_02190,John,Miller,john.miller1727@yahoo.com,2023-11-17,North,Chicago,IL,60928,Paid,18.17,1,
CUST_02191,Amanda,Davis,amanda.davis3646@yahoo.com,2024-08-16,North,Chicago,IL,61236,Email,4.27,1,
CUST_02192,John,Taylor,john.taylor6650@outlook.com,2024-12-19,South,Houston,TX,77290,Paid,20.37,1,
CUST_02193,William,Garcia,william.garcia4740@gmail.com,2024-05-19,North,Minneapolis,MN,55739,Social,10.63,0,2024-07-24
CUST_02194,James,Anderson,james.anderson8598@gmail.com,2024-07-21,East,New York,NY,10778,Social,10.85,1,
CUST_02195,Charles,Jackson,charles.jackson7401@icloud.com,2023-12-29,East,New York,NY,10769,Paid,17.02,0,2024-03-19
CUST_02196,Mark,Garcia,mark.garcia732@icloud.com,2024-10-01,North,Minneapolis,MN,55707,Social,13.22,1,
CUST_02197,Emily,Brown,emily.brown9035@gmail.com,2024-12-31,North,Chicago,IL,61339,Social,9.7,1,
CUST_02198,Susan,Martin,susan.martin3526@icloud.com,2023-07-09,North,Minneapolis,MN,55704,Paid,16.21,0,2023-11-03
CUST_02199,Mary,Martinez,mary.martinez7816@icloud.com,2023-08-20,North,Chicago,IL,61176,Email,2.24,1,
CUST_02200,Jessica,Johnson,jessica.johnson5324@outlook.com,2024-04-09,North,Chicago,IL,60963,Paid,12.86,1,
CUST_02201,Jessica,Martin,jessica.martin3140@icloud.com,2024-02-15,West,Seattle,WA,98460,Social,8.2,1,
CUST_02202,Matthew,Rodriguez,matthew.rodriguez978@yahoo.com,2024-05-06,South,Houston,TX,77235,Organic,0.0,0,2024-06-06
CUST_02203,Emily,Moore,emily.moore4570@yahoo.com,2023-03-12,North,Chicago,IL,61252,Organic,0.0,0,2024-01-01
CUST_02204,Matthew,Jackson,matthew.jackson1423@yahoo.com,2023-12-17,West,Los Angeles,CA,90693,Paid,13.71,1,
CUST_02205,Emily,Williams,emily.williams9738@gmail.com,2024-05-15,West,Los Angeles,CA,90082,Organic,0.0,1,
CUST_02206,Joseph,Hernandez,joseph.hernandez3743@gmail.com,2024-05-17,West,Los Angeles,CA,90505,Social,8.92,1,
CUST_02207,James,Davis,james.davis2692@icloud.com,2024-07-15,North,Minneapolis,MN,55602,Organic,0.0,1,
CUST_02208,Nancy,Johnson,nancy.johnson7550@outlook.com,2024-09-03,North,Chicago,IL,60714,Organic,0.0,1,
CUST_02209,Patricia,Rodriguez,patricia.rodriguez7373@outlook.com,2024-07-03,East,New York,NY,10704,Organic,0.0,1,
CUST_02210,Karen,Martinez,karen.martinez6905@icloud.com,2024-10-27,East,New York,NY,10025,Paid,19.67,1,
CUST_02211,Jennifer,Rodriguez,jennifer.rodriguez8486@outlook.com,2024-06-19,North,Minneapolis,MN,55694,Paid,20.72,0,2024-07-23
CUST_02212,Jennifer,Williams,jennifer.williams7273@yahoo.com,2024-04-07,North,Chicago,IL,61359,Paid,13.54,0,2024-05-14
CUST_02213,Emily,Williams,emily.williams6069@outlook.com,2024-06-04,East,Boston,MA,2390,Email,3.26,0,2024-07-25
CUST_02214,Jessica,Rodriguez,jessica.rodriguez2713@icloud.com,2023-05-08,North,Chicago,IL,61195,Social,10.82,0,2024-07-05
CUST_02215,Elizabeth,Rodriguez,elizabeth.rodriguez8591@outlook.com,2023-10-27,South,Houston,TX,77729,Organic,0.0,1,
CUST_02216,Mary,Johnson,mary.johnson5376@outlook.com,2024-03-30,West,Seattle,WA,98229,Email,2.35,0,2024-05-01
CUST_02217,Joseph,Martin,joseph.martin8505@yahoo.com,2024-11-24,North,Chicago,IL,61293,Email,3.29,1,
CUST_02218,Linda,Smith,linda.smith337@outlook.com,2024-08-02,North,Chicago,IL,61103,Email,3.03,1,
CUST_02219,William,Williams,william.williams735@yahoo.com,2023-04-26,North,Minneapolis,MN,55676,Email,3.21,0,2023-05-27
CUST_02220,Karen,Smith,karen.smith4188@yahoo.com,2024-05-23,North,Minneapolis,MN,55788,Social,13.18,1,
CUST_02221,Mary,Moore,mary.moore2300@gmail.com,2023-09-08,North,Minneapolis,MN,55401,Paid,26.21,0,2024-07-27
CUST_02222,John,Martinez,john.martinez7084@yahoo.com,2024-09-14,South,Houston,TX,77184,Social,9.96,1,
CUST_02223,Matthew,Garcia,matthew.garcia1870@outlook.com,2024-11-10,East,Boston,MA,2648,Email,2.97,1,
CUST_02224,Emily,Anderson,emily.anderson5574@icloud.com,2024-05-24,West,Seattle,WA,98356,Email,4.03,1,
CUST_02225,Kimberly,Garcia,kimberly.garcia6270@gmail.com,2024-05-22,West,Los Angeles,CA,90792,Paid,16.22,0,2024-07-14
CUST_02226,Robert,Rodriguez,robert.rodriguez7035@outlook.com,2023-11-23,West,Seattle,WA,98996,Paid,21.89,0,2024-03-06
CUST_02227,John,Anderson,john.anderson6069@icloud.com,2024-01-04,East,Boston,MA,2217,Email,3.89,1,
CUST_02228,Charles,Moore,charles.moore3621@gmail.com,2024-11-21,East,Boston,MA,2167,Social,9.71,1,
CUST_02229,Karen,Martin,karen.martin984@icloud.com,2024-09-06,North,Chicago,IL,61263,Organic,0.0,1,
CUST_02230,Emily,Smith,emily.smith5427@yahoo.com,2024-03-23,North,Minneapolis,MN,56194,Paid,13.21,1,
CUST_02231,Nancy,Thomas,nancy.thomas3738@yahoo.com,2023-12-04,East,Boston,MA,2562,Organic,0.0,1,
CUST_02232,Mary,Smith,mary.smith7593@yahoo.com,2023-03-14,East,Boston,MA,2692,Email,2.6,1,
CUST_02233,Mark,Lopez,mark.lopez3964@icloud.com,2023-06-21,West,Seattle,WA,98310,Organic,0.0,1,
CUST_02234,Mary,Taylor,mary.taylor741@icloud.com,2023-08-10,North,Chicago,IL,60979,Organic,0.0,1,
CUST_02235,Thomas,Martinez,thomas.martinez6550@icloud.com,2023-12-06,North,Chicago,IL,60982,Organic,0.0,1,
CUST_02236,David,Williams,david.williams9672@outlook.com,2024-12-15,East,New York,NY,10380,Paid,19.5,1,
CUST_02237,David,Jackson,david.jackson397@icloud.com,2024-03-10,North,Minneapolis,MN,55796,Organic,0.0,1,
CUST_02238,James,Wilson,james.wilson380@gmail.com,2023-09-20,North,Minneapolis,MN,55857,Email,2.11,1,
CUST_02239,Elizabeth,Brown,elizabeth.brown447@outlook.com,2023-05-13,East,New York,NY,10025,Paid,20.37,1,
CUST_02240,Matthew,Miller,matthew.miller6978@yahoo.com,2023-11-23,North,Chicago,IL,60873,Paid,21.88,0,2024-04-27
CUST_02241,Michael,Taylor,michael.taylor5251@gmail.com,2024-11-07,West,Los Angeles,CA,90575,Social,8.11,1,
CUST_02242,Daniel,Davis,daniel.davis731@gmail.com,2023-12-10,West,Seattle,WA,98290,Social,13.42,0,2024-02-26
CUST_02243,Elizabeth,Smith,elizabeth.smith7280@gmail.com,2024-10-14,North,Chicago,IL,61005,Paid,20.8,1,
CUST_02244,John,Brown,john.brown7143@outlook.com,2024-11-03,East,New York,NY,10543,Organic,0.0,1,
CUST_02245,Anthony,Rodriguez,anthony.rodriguez6824@yahoo.com,2023-05-18,North,Chicago,IL,61337,Email,4.4,1,
CUST_02246,Karen,Moore,karen.moore6138@yahoo.com,2024-06-06,North,Chicago,IL,60818,Paid,26.24,1,
CUST_02247,Kimberly,Gonzalez,kimberly.gonzalez9329@outlook.com,2024-12-19,North,Chicago,IL,61485,Organic,0.0,1,
CUST_02248,Daniel,Hernandez,daniel.hernandez8498@yahoo.com,2023-12-17,West,Seattle,WA,98195,Organic,0.0,0,2024-05-23
CUST_02249,Thomas,Jackson,thomas.jackson2126@yahoo.com,2023-03-14,North,Chicago,IL,60842,Email,2.46,1,
CUST_02250,James,Lopez,james.lopez3474@outlook.com,2024-12-09,South,Atlanta,GA,31111,Email,3.57,1,
CUST_02251,Linda,Taylor,linda.taylor9850@outlook.com,2024-11-27,North,Minneapolis,MN,55917,Email,2.95,1,
CUST_02252,Charles,Martinez,charles.martinez2984@yahoo.com,2024-03-25,North,Chicago,IL,60657,Social,9.16,1,
CUST_02253,Joseph,Thomas,joseph.thomas6903@yahoo.com,2024-04-20,North,Chicago,IL,60647,Email,4.43,1,
CUST_02254,Charles,Jackson,charles.jackson4177@icloud.com,2023-08-29,East,Boston,MA,2180,Email,2.61,1,
CUST_02255,Joseph,Williams,joseph.williams1821@yahoo.com,2024-11-08,North,Minneapolis,MN,56024,Organic,0.0,1,
CUST_02256,Karen,Jackson,karen.jackson3934@yahoo.com,2024-03-05,South,Houston,TX,77454,Paid,14.21,1,
CUST_02257,Nancy,Miller,nancy.miller4357@gmail.com,2023-02-22,South,Houston,TX,77825,Organic,0.0,0,2024-05-13
CUST_02258,David,Johnson,david.johnson5683@yahoo.com,2024-08-05,East,Boston,MA,2463,Social,7.53,1,
